Date & Time, Current, Volt, Aux Volt, Leakage, Temp, Headlights, Amp Hours, BMS 1 Cell 1 Voltage, BMS 1 Cell 2 Voltage, BMS 1 Cell 3 Voltage, BMS 1 Cell 4 Voltage, BMS 1 Cell 5 Voltage, BMS 1 Cell 6 Voltage, BMS 1 Cell 7 Voltage, BMS 1 Cell 8 Voltage, BMS 1 Cell 9 Voltage, BMS 1 Cell 10 Voltage, BMS 1 Cell 11 Voltage, BMS 1 Cell 12 Voltage, BMS 1 Temp 1, BMS 1 Temp 2, BMS 2 Cell 1 Voltage, BMS 2 Cell 2 Voltage, BMS 2 Cell 3 Voltage, BMS 2 Cell 4 Voltage, BMS 2 Cell 5 Voltage, BMS 2 Cell 6 Voltage, BMS 2 Cell 7 Voltage, BMS 2 Cell 8 Voltage, BMS 2 Cell 9 Voltage, BMS 2 Cell 10 Voltage, BMS 2 Cell 11 Voltage, BMS 2 Cell 12 Voltage, BMS 2 Temp 1, BMS 2 Temp 2, BMS 3 Cell 1 Voltage, BMS 3 Cell 2 Voltage, BMS 3 Cell 3 Voltage, BMS 3 Cell 4 Voltage, BMS 3 Cell 5 Voltage, BMS 3 Cell 6 Voltage, BMS 3 Cell 7 Voltage, BMS 3 Cell 8 Voltage, BMS 3 Cell 9 Voltage, BMS 3 Cell 10 Voltage, BMS 3 Cell 11 Voltage, BMS 3 Cell 12 Voltage, BMS 3 Temp 1, BMS 3 Temp 2, BMS 4 Cell 1 Voltage, BMS 4 Cell 2 Voltage, BMS 4 Cell 3 Voltage, BMS 4 Cell 4 Voltage, BMS 4 Cell 5 Voltage, BMS 4 Cell 6 Voltage, BMS 4 Cell 7 Voltage, BMS 4 Cell 8 Voltage, BMS 4 Cell 9 Voltage, BMS 4 Cell 10 Voltage, BMS 4 Cell 11 Voltage, BMS 4 Cell 12 Voltage, BMS 4 Temp 1, BMS 4 Temp 2, BMS 5 Cell 1 Voltage, BMS 5 Cell 2 Voltage, BMS 5 Cell 3 Voltage, BMS 5 Cell 4 Voltage, BMS 5 Cell 5 Voltage, BMS 5 Cell 6 Voltage, BMS 5 Cell 7 Voltage, BMS 5 Cell 8 Voltage, BMS 5 Cell 9 Voltage, BMS 5 Cell 10 Voltage, BMS 5 Cell 11 Voltage, BMS 5 Cell 12 Voltage, BMS 5 Temp 1, BMS 5 Temp 2, BMS 6 Cell 1 Voltage, BMS 6 Cell 2 Voltage, BMS 6 Cell 3 Voltage, BMS 6 Cell 4 Voltage, BMS 6 Cell 5 Voltage, BMS 6 Cell 6 Voltage, BMS 6 Cell 7 Voltage, BMS 6 Cell 8 Voltage, BMS 6 Cell 9 Voltage, BMS 6 Cell 10 Voltage, BMS 6 Cell 11 Voltage, BMS 6 Cell 12 Voltage, BMS 6 Temp 1, BMS 6 Temp 2, BMS 7 Cell 1 Voltage, BMS 7 Cell 2 Voltage, BMS 7 Cell 3 Voltage, BMS 7 Cell 4 Voltage, BMS 7 Cell 5 Voltage, BMS 7 Cell 6 Voltage, BMS 7 Cell 7 Voltage, BMS 7 Cell 8 Voltage, BMS 7 Cell 9 Voltage, BMS 7 Cell 10 Voltage, BMS 7 Cell 11 Voltage, BMS 7 Cell 12 Voltage, BMS 7 Temp 1, BMS 7 Temp 2, BMS 8 Cell 1 Voltage, BMS 8 Cell 2 Voltage, BMS 8 Cell 3 Voltage, BMS 8 Cell 4 Voltage, BMS 8 Cell 5 Voltage, BMS 8 Cell 6 Voltage, BMS 8 Cell 7 Voltage, BMS 8 Cell 8 Voltage, BMS 8 Cell 9 Voltage, BMS 8 Cell 10 Voltage, BMS 8 Cell 11 Voltage, BMS 8 Cell 12 Voltage, BMS 8 Temp 1, BMS 8 Temp 2, ESC 1 Battery Voltage, ESC 1 Battery Current, ESC 1 RPM, ESC 1 Odometer, ESC 1 Controller Temperature, ESC 1 Motor Temperature, ESC 1 Battery Temperature, ESC 1 Requested Output PWM, ESC 1 Real Output PWM, ESC 1 Warnings, ESC 1 Failures, ESC 1 Remaining Battery Capacity, ESC 1 Throttle Command, Load Cell Total, Calibration Factor, Load Cell 1,Load Cell 2,Load Cell 3,Load Cell 4,
2018/12/21 07:08:13, 0, 122.5, 13.1, 101, -40, 0, 100.0, 3.812, 3.812, 3.812, 3.813, 3.812, 3.812, 3.817, 3.814, 3.816, 3.817, 3.818, 3.814, -40, -40, 3.948, 3.95, 3.95, 3.95, 3.953, 3.966, 3.818, 3.819, 3.818, 3.848, 3.816, 3.816, -40, -40, 3.817, 3.818, 3.818, 3.818, 3.822, 3.818, 3.926, 3.922, 3.925, 3.922, 3.856, 3.922, -40, -40, 3.822, 3.82, 3.84, 3.818, 3.824, 3.821, 3.822, 3.822, 3.821, 3.822, 3.828, 3.822, -40, -40, 3.814, 3.809, 3.817, 3.816, 3.818, 3.828, 3.824, 3.824, 3.824, 3.82, 3.819, 3.818, -40, -40, 3.817, 3.819, 3.818, 3.819, 3.819, 3.821, 3.818, 3.818, 3.82, 3.82, 3.818, 3.818, -40, -40, 3.811, 3.814, 3.816, 3.815, 3.814, 3.825, 3.818, 3.818, 3.818, 3.818, 3.818, 3.817, -40, -40, 3.834, 3.836, 3.836, 3.836, 3.838, 3.84, 3.948, 3.95, 3.955, 3.952, 3.955, 3.951, -40, -40, 103.84682332463011, 0.0, 0, 2012, 39, 42, 0, 0.0, 0.0, 0, 0, 25690, 0, 0.0754,17550.0,0.0452,0.0136,0.0096,0.007,
2018/12/21 07:08:14, 0, 122.6, 13.1, 101, -40, 0, 100.0, 3.811, 3.812, 3.812, 3.813, 3.813, 3.813, 3.817, 3.814, 3.816, 3.817, 3.818, 3.814, -40, -40, 3.947, 3.95, 3.95, 3.95, 3.953, 3.966, 3.818, 3.819, 3.818, 3.848, 3.816, 3.816, -40, -40, 3.817, 3.818, 3.818, 3.818, 3.822, 3.818, 3.926, 3.922, 3.925, 3.922, 3.856, 3.921, -40, -40, 3.822, 3.82, 3.84, 3.818, 3.823, 3.821, 3.822, 3.822, 3.822, 3.822, 3.828, 3.822, -40, -40, 3.814, 3.81, 3.816, 3.816, 3.818, 3.828, 3.824, 3.824, 3.824, 3.82, 3.82, 3.818, -40, -40, 3.817, 3.82, 3.818, 3.819, 3.819, 3.821, 3.818, 3.818, 3.82, 3.82, 3.818, 3.818, -40, -40, 3.811, 3.814, 3.816, 3.815, 3.814, 3.825, 3.818, 3.818, 3.818, 3.818, 3.818, 3.817, -40, -40, 3.834, 3.836, 3.836, 3.836, 3.837, 3.84, 3.948, 3.95, 3.954, 3.952, 3.954, 3.951, -40, -40, 103.84682332463011, 0.0, 0, 2012, 39, 42, 0, 0.0, 0.0, 0, 0, 25690, 0, 0.0801,17550.0,0.0507,0.014,0.0058,0.0096,
2018/12/21 07:08:15, 0, 122.5, 13.1, 101, -40, 0, 100.0, 3.811, 3.812, 3.812, 3.812, 3.813, 3.812, 3.818, 3.814, 3.816, 3.817, 3.818, 3.814, -40, -40, 3.948, 3.95, 3.95, 3.95, 3.953, 3.966, 3.818, 3.819, 3.818, 3.848, 3.816, 3.816, -40, -40, 3.817, 3.818, 3.818, 3.818, 3.822, 3.818, 3.926, 3.922, 3.925, 3.922, 3.856, 3.922, -40, -40, 3.822, 3.82, 3.84, 3.818, 3.824, 3.821, 3.822, 3.822, 3.821, 3.822, 3.828, 3.822, -40, -40, 3.814, 3.81, 3.817, 3.816, 3.818, 3.828, 3.824, 3.824, 3.824, 3.82, 3.819, 3.818, -40, -40, 3.817, 3.819, 3.818, 3.819, 3.819, 3.82, 3.818, 3.818, 3.82, 3.82, 3.818, 3.818, -40, -40, 3.811, 3.814, 3.816, 3.814, 3.814, 3.825, 3.818, 3.818, 3.818, 3.818, 3.818, 3.817, -40, -40, 3.834, 3.837, 3.836, 3.836, 3.837, 3.84, 3.948, 3.95, 3.955, 3.951, 3.954, 3.951, -40, -40, 103.74238468233246, 2.0, 770, 2084, 39, 42, 0, 22.0, 22.0, 0, 0, 27482, 0, 1.2751,17550.0,0.337,0.2247,0.4181,0.2952,
2018/12/21 07:08:16, 0, 122.5, 13.1, 101, -40, 0, 100.0, 3.811, 3.812, 3.812, 3.813, 3.813, 3.812, 3.817, 3.814, 3.816, 3.818, 3.818, 3.814, -40, -40, 3.948, 3.95, 3.949, 3.95, 3.953, 3.966, 3.818, 3.819, 3.818, 3.848, 3.816, 3.816, -40, -40, 3.817, 3.818, 3.818, 3.818, 3.822, 3.818, 3.926, 3.922, 3.926, 3.922, 3.856, 3.922, -40, -40, 3.822, 3.82, 3.84, 3.818, 3.823, 3.821, 3.822, 3.822, 3.821, 3.822, 3.828, 3.822, -40, -40, 3.814, 3.81, 3.817, 3.816, 3.818, 3.828, 3.824, 3.824, 3.824, 3.82, 3.82, 3.818, -40, -40, 3.817, 3.819, 3.818, 3.819, 3.819, 3.82, 3.818, 3.818, 3.82, 3.82, 3.818, 3.818, -40, -40, 3.811, 3.814, 3.815, 3.814, 3.815, 3.824, 3.818, 3.818, 3.818, 3.818, 3.818, 3.817, -40, -40, 3.834, 3.837, 3.836, 3.836, 3.837, 3.84, 3.948, 3.95, 3.955, 3.952, 3.954, 3.951, -40, -40, 103.53350739773715, 3.4, 1060, 2232, 39, 42, 0, 28.1, 28.1, 0, 0, 29786, 0, 2.5651,17550.0,0.7138,0.5799,0.7828,0.4885,
2018/12/21 07:08:17, 0, 122.5, 13.1, 101, -40, 0, 100.0, 3.812, 3.812, 3.812, 3.813, 3.812, 3.812, 3.817, 3.814, 3.816, 3.818, 3.818, 3.814, -40, -40, 3.948, 3.95, 3.95, 3.95, 3.953, 3.966, 3.818, 3.819, 3.818, 3.848, 3.816, 3.816, -40, -40, 3.817, 3.818, 3.818, 3.818, 3.822, 3.818, 3.926, 3.922, 3.925, 3.922, 3.856, 3.922, -40, -40, 3.822, 3.82, 3.84, 3.818, 3.823, 3.821, 3.822, 3.822, 3.821, 3.822, 3.828, 3.822, -40, -40, 3.814, 3.81, 3.817, 3.816, 3.818, 3.828, 3.824, 3.824, 3.824, 3.821, 3.819, 3.818, -40, -40, 3.816, 3.819, 3.818, 3.819, 3.819, 3.821, 3.818, 3.818, 3.819, 3.82, 3.818, 3.818, -40, -40, 3.81, 3.814, 3.816, 3.815, 3.815, 3.825, 3.818, 3.818, 3.818, 3.818, 3.818, 3.817, -40, -40, 3.834, 3.837, 3.836, 3.836, 3.838, 3.84, 3.948, 3.95, 3.954, 3.951, 3.955, 3.951, -40, -40, 103.56832027850304, 3.4, 1200, 2423, 39, 42, 0, 32.4, 32.4, 0, 0, 32346, 0, 4.1382,17550.0,1.0683,0.7585,1.4079,0.9035,
2018/12/21 07:08:18, 0, 122.5, 13.1, 101, -40, 0, 100.0, 3.811, 3.812, 3.812, 3.813, 3.813, 3.812, 3.817, 3.814, 3.816, 3.818, 3.818, 3.814, -40, -40, 3.948, 3.95, 3.95, 3.95, 3.952, 3.966, 3.818, 3.819, 3.818, 3.848, 3.816, 3.816, -40, -40, 3.817, 3.818, 3.818, 3.818, 3.822, 3.818, 3.926, 3.922, 3.925, 3.922, 3.856, 3.922, -40, -40, 3.822, 3.82, 3.84, 3.818, 3.822, 3.821, 3.822, 3.822, 3.821, 3.822, 3.828, 3.822, -40, -40, 3.814, 3.809, 3.816, 3.816, 3.818, 3.828, 3.824, 3.824, 3.824, 3.82, 3.819, 3.818, -40, -40, 3.816, 3.819, 3.818, 3.819, 3.819, 3.82, 3.818, 3.818, 3.82, 3.82, 3.818, 3.818, -40, -40, 3.811, 3.814, 3.815, 3.815, 3.815, 3.824, 3.818, 3.818, 3.818, 3.818, 3.818, 3.817, -40, -40, 3.834, 3.837, 3.836, 3.836, 3.837, 3.84, 3.948, 3.95, 3.954, 3.952, 3.954, 3.951, -40, -40, 103.53350739773715, 3.4, 1190, 2616, 39, 42, 0, 32.3, 32.3, 0, 0, 34650, 0, 3.7783,17550.0,1.3811,0.3347,1.4916,0.5709,
2018/12/21 07:08:19, 0, 122.5, 13.1, 101, -40, 0, 100.0, 3.811, 3.812, 3.812, 3.813, 3.813, 3.812, 3.817, 3.814, 3.816, 3.818, 3.818, 3.814, -40, -40, 3.948, 3.95, 3.95, 3.95, 3.953, 3.966, 3.818, 3.819, 3.818, 3.848, 3.816, 3.816, -40, -40, 3.817, 3.818, 3.818, 3.818, 3.822, 3.818, 3.926, 3.922, 3.926, 3.922, 3.856, 3.922, -40, -40, 3.822, 3.82, 3.84, 3.818, 3.823, 3.821, 3.822, 3.822, 3.822, 3.823, 3.828, 3.822, -40, -40, 3.814, 3.809, 3.817, 3.816, 3.818, 3.828, 3.824, 3.824, 3.824, 3.82, 3.82, 3.818, -40, -40, 3.817, 3.82, 3.818, 3.819, 3.819, 3.821, 3.818, 3.818, 3.819, 3.82, 3.818, 3.818, -40, -40, 3.81, 3.813, 3.816, 3.814, 3.815, 3.825, 3.818, 3.818, 3.818, 3.818, 3.818, 3.818, -40, -40, 3.834, 3.837, 3.836, 3.836, 3.837, 3.84, 3.948, 3.95, 3.954, 3.952, 3.954, 3.952, -40, -40, 103.53350739773715, 3.4, 1190, 2809, 39, 42, 0, 32.3, 32.3, 0, 0, 37978, 0, 3.487,17550.0,0.7625,1.1295,0.76,0.835,
2018/12/21 07:08:20, 0, 122.5, 13.1, 101, -40, 0, 100.0, 3.811, 3.812, 3.812, 3.812, 3.812, 3.812, 3.818, 3.814, 3.816, 3.818, 3.818, 3.814, -40, -40, 3.947, 3.95, 3.949, 3.95, 3.952, 3.966, 3.818, 3.819, 3.818, 3.848, 3.816, 3.816, -40, -40, 3.817, 3.818, 3.818, 3.818, 3.822, 3.818, 3.926, 3.922, 3.925, 3.922, 3.856, 3.921, -40, -40, 3.822, 3.82, 3.84, 3.818, 3.823, 3.821, 3.822, 3.822, 3.822, 3.822, 3.828, 3.822, -40, -40, 3.814, 3.81, 3.817, 3.816, 3.818, 3.828, 3.824, 3.824, 3.824, 3.82, 3.82, 3.818, -40, -40, 3.817, 3.819, 3.818, 3.819, 3.819, 3.821, 3.818, 3.818, 3.82, 3.82, 3.818, 3.818, -40, -40, 3.811, 3.814, 3.816, 3.815, 3.815, 3.825, 3.818, 3.818, 3.818, 3.818, 3.818, 3.817, -40, -40, 3.834, 3.836, 3.836, 3.836, 3.838, 3.84, 3.948, 3.95, 3.955, 3.952, 3.954, 3.951, -40, -40, 103.53350739773715, 4.8, 1180, 3002, 39, 42, 0, 32.1, 32.1, 0, 0, 40538, 0, 3.6908,17550.0,0.8087,1.4115,0.4688,1.0019,
2018/12/21 07:08:20, 0, 122.5, 13.1, 101, -40, 0, 100.0, 3.812, 3.812, 3.813, 3.813, 3.813, 3.812, 3.818, 3.814, 3.816, 3.817, 3.818, 3.814, -40, -40, 3.948, 3.95, 3.95, 3.95, 3.952, 3.966, 3.818, 3.819, 3.818, 3.848, 3.816, 3.816, -40, -40, 3.817, 3.818, 3.818, 3.818, 3.822, 3.818, 3.926, 3.922, 3.926, 3.922, 3.856, 3.922, -40, -40, 3.822, 3.82, 3.84, 3.818, 3.823, 3.821, 3.822, 3.822, 3.822, 3.822, 3.828, 3.822, -40, -40, 3.814, 3.809, 3.816, 3.816, 3.818, 3.828, 3.824, 3.824, 3.824, 3.82, 3.82, 3.818, -40, -40, 3.817, 3.819, 3.818, 3.819, 3.819, 3.82, 3.818, 3.818, 3.82, 3.82, 3.818, 3.818, -40, -40, 3.811, 3.814, 3.816, 3.815, 3.815, 3.824, 3.818, 3.818, 3.818, 3.818, 3.818, 3.817, -40, -40, 3.834, 3.837, 3.836, 3.836, 3.837, 3.84, 3.948, 3.95, 3.955, 3.951, 3.954, 3.951, -40, -40, 103.56832027850304, 2.7, 1190, 3131, 39, 42, 0, 32.3, 32.3, 0, 0, 42074, 0, 3.8345,17550.0,0.7996,1.1144,0.7844,1.1361,
2018/12/21 07:08:21, 0, 122.5, 13.1, 101, -40, 0, 100.0, 3.812, 3.812, 3.813, 3.813, 3.813, 3.812, 3.818, 3.814, 3.816, 3.817, 3.818, 3.814, -40, -40, 3.948, 3.95, 3.95, 3.95, 3.952, 3.966, 3.818, 3.819, 3.818, 3.848, 3.816, 3.816, -40, -40, 3.817, 3.818, 3.818, 3.818, 3.822, 3.818, 3.926, 3.922, 3.926, 3.922, 3.856, 3.922, -40, -40, 3.822, 3.82, 3.84, 3.818, 3.823, 3.821, 3.822, 3.822, 3.822, 3.822, 3.828, 3.822, -40, -40, 3.814, 3.809, 3.816, 3.816, 3.818, 3.828, 3.824, 3.824, 3.824, 3.82, 3.82, 3.818, -40, -40, 3.817, 3.819, 3.818, 3.819, 3.819, 3.82, 3.818, 3.818, 3.82, 3.82, 3.818, 3.818, -40, -40, 3.811, 3.814, 3.816, 3.815, 3.815, 3.824, 3.818, 3.818, 3.818, 3.818, 3.818, 3.817, -40, -40, 3.834, 3.837, 3.836, 3.836, 3.837, 3.84, 3.948, 3.95, 3.955, 3.951, 3.954, 3.951, -40, -40, 103.56832027850304, 2.7, 1190, 3131, 39, 42, 0, 32.3, 32.3, 0, 0, 42074, 0, 3.9023,17550.0,0.7087,1.1142,0.7953,1.2842,
2018/12/21 07:08:21, 0, 122.5, 13.1, 101, -40, 0, 100.0, 3.812, 3.812, 3.813, 3.813, 3.813, 3.812, 3.818, 3.814, 3.816, 3.817, 3.818, 3.814, -40, -40, 3.948, 3.95, 3.95, 3.95, 3.952, 3.966, 3.818, 3.819, 3.818, 3.848, 3.816, 3.816, -40, -40, 3.817, 3.818, 3.818, 3.818, 3.822, 3.818, 3.926, 3.922, 3.926, 3.922, 3.856, 3.922, -40, -40, 3.822, 3.82, 3.84, 3.818, 3.823, 3.821, 3.822, 3.822, 3.822, 3.822, 3.828, 3.822, -40, -40, 3.814, 3.809, 3.816, 3.816, 3.818, 3.828, 3.824, 3.824, 3.824, 3.82, 3.82, 3.818, -40, -40, 3.817, 3.819, 3.818, 3.819, 3.819, 3.82, 3.818, 3.818, 3.82, 3.82, 3.818, 3.818, -40, -40, 3.811, 3.814, 3.816, 3.815, 3.815, 3.824, 3.818, 3.818, 3.818, 3.818, 3.818, 3.817, -40, -40, 3.834, 3.837, 3.836, 3.836, 3.837, 3.84, 3.948, 3.95, 3.955, 3.951, 3.954, 3.951, -40, -40, 103.56832027850304, 4.8, 1190, 3195, 39, 42, 0, 32.3, 32.3, 0, 0, 42074, 0, 3.8517,17550.0,0.5117,1.0912,0.8134,1.4354,
2018/12/21 07:08:21, 0, 122.5, 13.1, 101, -40, 0, 100.0, 3.812, 3.812, 3.813, 3.813, 3.813, 3.812, 3.818, 3.814, 3.816, 3.817, 3.818, 3.814, -40, -40, 3.948, 3.95, 3.95, 3.95, 3.952, 3.966, 3.818, 3.819, 3.818, 3.848, 3.816, 3.816, -40, -40, 3.817, 3.818, 3.818, 3.818, 3.822, 3.818, 3.926, 3.922, 3.926, 3.922, 3.856, 3.922, -40, -40, 3.822, 3.82, 3.84, 3.818, 3.823, 3.821, 3.822, 3.822, 3.822, 3.822, 3.828, 3.822, -40, -40, 3.814, 3.809, 3.816, 3.816, 3.818, 3.828, 3.824, 3.824, 3.824, 3.82, 3.82, 3.818, -40, -40, 3.817, 3.819, 3.818, 3.819, 3.819, 3.82, 3.818, 3.818, 3.82, 3.82, 3.818, 3.818, -40, -40, 3.811, 3.814, 3.816, 3.815, 3.815, 3.824, 3.818, 3.818, 3.818, 3.818, 3.818, 3.817, -40, -40, 3.834, 3.837, 3.836, 3.836, 3.837, 3.84, 3.948, 3.95, 3.955, 3.951, 3.954, 3.951, -40, -40, 103.56832027850304, 4.8, 1190, 3195, 39, 42, 0, 32.3, 32.3, 0, 0, 42074, 0, 3.813,17550.0,0.4679,1.1187,0.82,1.4065,
2018/12/21 07:08:21, 0, 122.5, 13.1, 101, -40, 0, 100.0, 3.812, 3.812, 3.813, 3.813, 3.813, 3.812, 3.818, 3.814, 3.816, 3.817, 3.818, 3.814, -40, -40, 3.948, 3.95, 3.95, 3.95, 3.952, 3.966, 3.818, 3.819, 3.818, 3.848, 3.816, 3.816, -40, -40, 3.817, 3.818, 3.818, 3.818, 3.822, 3.818, 3.926, 3.922, 3.926, 3.922, 3.856, 3.922, -40, -40, 3.822, 3.82, 3.84, 3.818, 3.823, 3.821, 3.822, 3.822, 3.822, 3.822, 3.828, 3.822, -40, -40, 3.814, 3.809, 3.816, 3.816, 3.818, 3.828, 3.824, 3.824, 3.824, 3.82, 3.82, 3.818, -40, -40, 3.817, 3.819, 3.818, 3.819, 3.819, 3.82, 3.818, 3.818, 3.82, 3.82, 3.818, 3.818, -40, -40, 3.811, 3.814, 3.816, 3.815, 3.815, 3.824, 3.818, 3.818, 3.818, 3.818, 3.818, 3.817, -40, -40, 3.834, 3.837, 3.836, 3.836, 3.837, 3.84, 3.948, 3.95, 3.955, 3.951, 3.954, 3.951, -40, -40, 103.56832027850304, 4.8, 1190, 3195, 39, 42, 0, 32.3, 32.3, 0, 0, 42842, 0, 3.6768,17550.0,0.6111,1.0854,0.7965,1.1839,
2018/12/21 07:08:21, 0, 122.5, 13.1, 101, -40, 0, 100.0, 3.812, 3.812, 3.813, 3.813, 3.813, 3.812, 3.817, 3.814, 3.816, 3.818, 3.818, 3.814, -40, -40, 3.948, 3.95, 3.95, 3.95, 3.953, 3.966, 3.818, 3.818, 3.818, 3.848, 3.816, 3.816, -40, -40, 3.817, 3.818, 3.818, 3.818, 3.822, 3.818, 3.926, 3.922, 3.926, 3.922, 3.856, 3.922, -40, -40, 3.822, 3.82, 3.84, 3.818, 3.823, 3.821, 3.822, 3.822, 3.822, 3.822, 3.828, 3.822, -40, -40, 3.814, 3.809, 3.816, 3.816, 3.818, 3.828, 3.824, 3.824, 3.824, 3.82, 3.82, 3.818, -40, -40, 3.817, 3.819, 3.818, 3.819, 3.819, 3.82, 3.818, 3.818, 3.82, 3.82, 3.818, 3.818, -40, -40, 3.811, 3.814, 3.816, 3.815, 3.815, 3.824, 3.818, 3.818, 3.818, 3.818, 3.818, 3.817, -40, -40, 3.834, 3.837, 3.836, 3.836, 3.837, 3.84, 3.948, 3.95, 3.955, 3.951, 3.954, 3.951, -40, -40, 103.56832027850304, 4.1, 1190, 3195, 39, 42, 0, 32.3, 32.3, 0, 0, 42842, 0, 3.6991,17550.0,0.696,0.9869,0.8803,1.136,
2018/12/21 07:08:21, 0, 122.5, 13.1, 101, -40, 0, 100.0, 3.812, 3.812, 3.813, 3.813, 3.813, 3.812, 3.817, 3.814, 3.816, 3.818, 3.818, 3.814, -40, -40, 3.948, 3.95, 3.95, 3.95, 3.953, 3.966, 3.818, 3.818, 3.818, 3.848, 3.816, 3.816, -40, -40, 3.817, 3.818, 3.818, 3.818, 3.821, 3.818, 3.926, 3.922, 3.925, 3.922, 3.856, 3.921, -40, -40, 3.822, 3.82, 3.84, 3.818, 3.823, 3.821, 3.822, 3.822, 3.822, 3.822, 3.828, 3.822, -40, -40, 3.814, 3.81, 3.817, 3.816, 3.818, 3.828, 3.824, 3.824, 3.824, 3.82, 3.819, 3.818, -40, -40, 3.816, 3.819, 3.818, 3.819, 3.819, 3.82, 3.818, 3.818, 3.819, 3.82, 3.818, 3.818, -40, -40, 3.811, 3.814, 3.816, 3.815, 3.815, 3.824, 3.818, 3.818, 3.818, 3.818, 3.818, 3.817, -40, -40, 3.834, 3.837, 3.836, 3.836, 3.837, 3.84, 3.948, 3.95, 3.955, 3.951, 3.954, 3.951, -40, -40, 103.56832027850304, 4.1, 1190, 3260, 39, 42, 0, 32.3, 32.3, 0, 0, 42842, 0, 3.7497,17550.0,0.7504,0.9999,0.9311,1.0683,
2018/12/21 07:08:21, 0, 122.5, 13.1, 101, -40, 0, 100.0, 3.812, 3.812, 3.813, 3.813, 3.813, 3.812, 3.817, 3.814, 3.816, 3.818, 3.818, 3.814, -40, -40, 3.948, 3.95, 3.95, 3.95, 3.953, 3.966, 3.818, 3.818, 3.818, 3.848, 3.816, 3.816, -40, -40, 3.817, 3.818, 3.818, 3.818, 3.821, 3.818, 3.926, 3.922, 3.925, 3.922, 3.856, 3.921, -40, -40, 3.822, 3.82, 3.84, 3.818, 3.823, 3.821, 3.822, 3.822, 3.822, 3.822, 3.828, 3.822, -40, -40, 3.814, 3.81, 3.817, 3.816, 3.818, 3.828, 3.824, 3.824, 3.824, 3.82, 3.819, 3.818, -40, -40, 3.816, 3.819, 3.818, 3.819, 3.819, 3.82, 3.818, 3.818, 3.819, 3.82, 3.818, 3.818, -40, -40, 3.81, 3.814, 3.815, 3.815, 3.814, 3.825, 3.817, 3.818, 3.818, 3.818, 3.818, 3.817, -40, -40, 3.834, 3.836, 3.836, 3.836, 3.838, 3.84, 3.948, 3.95, 3.955, 3.952, 3.955, 3.952, -40, -40, 103.56832027850304, 4.1, 1190, 3260, 39, 42, 0, 32.3, 32.3, 0, 0, 43866, 0, 3.7314,17550.0,0.8654,1.0472,0.845,0.9738,
2018/12/21 07:08:21, 0, 122.5, 13.1, 101, -40, 0, 100.0, 3.812, 3.812, 3.813, 3.813, 3.813, 3.812, 3.817, 3.814, 3.816, 3.818, 3.818, 3.814, -40, -40, 3.948, 3.95, 3.95, 3.95, 3.953, 3.966, 3.818, 3.818, 3.818, 3.848, 3.816, 3.816, -40, -40, 3.817, 3.818, 3.818, 3.818, 3.821, 3.818, 3.926, 3.922, 3.925, 3.922, 3.856, 3.921, -40, -40, 3.822, 3.82, 3.84, 3.818, 3.823, 3.821, 3.822, 3.822, 3.822, 3.822, 3.828, 3.822, -40, -40, 3.814, 3.81, 3.817, 3.816, 3.818, 3.828, 3.824, 3.824, 3.824, 3.82, 3.819, 3.818, -40, -40, 3.816, 3.819, 3.818, 3.819, 3.819, 3.82, 3.818, 3.818, 3.819, 3.82, 3.818, 3.818, -40, -40, 3.81, 3.814, 3.815, 3.815, 3.814, 3.825, 3.817, 3.818, 3.818, 3.818, 3.818, 3.817, -40, -40, 3.834, 3.836, 3.836, 3.836, 3.838, 3.84, 3.948, 3.95, 3.955, 3.952, 3.955, 3.952, -40, -40, 103.53350739773715, 2.7, 1190, 3260, 39, 42, 0, 32.3, 32.3, 0, 0, 43866, 0, 3.7522,17550.0,0.9647,0.9006,0.8842,1.0028,
2018/12/21 07:08:21, 0, 122.5, 13.1, 101, -40, 0, 100.0, 3.812, 3.812, 3.813, 3.813, 3.813, 3.812, 3.817, 3.814, 3.816, 3.818, 3.818, 3.814, -40, -40, 3.948, 3.95, 3.95, 3.95, 3.953, 3.966, 3.818, 3.818, 3.818, 3.848, 3.816, 3.816, -40, -40, 3.817, 3.818, 3.818, 3.818, 3.821, 3.818, 3.926, 3.922, 3.925, 3.922, 3.856, 3.921, -40, -40, 3.822, 3.82, 3.84, 3.818, 3.823, 3.821, 3.822, 3.822, 3.822, 3.822, 3.828, 3.822, -40, -40, 3.814, 3.81, 3.817, 3.816, 3.818, 3.828, 3.824, 3.824, 3.824, 3.82, 3.819, 3.818, -40, -40, 3.816, 3.819, 3.818, 3.819, 3.819, 3.82, 3.818, 3.818, 3.819, 3.82, 3.818, 3.818, -40, -40, 3.81, 3.814, 3.815, 3.815, 3.814, 3.825, 3.817, 3.818, 3.818, 3.818, 3.818, 3.817, -40, -40, 3.834, 3.836, 3.836, 3.836, 3.838, 3.84, 3.948, 3.95, 3.955, 3.952, 3.955, 3.952, -40, -40, 103.53350739773715, 2.7, 1190, 3324, 39, 42, 0, 32.4, 32.4, 0, 0, 43866, 0, 3.9119,17550.0,0.8691,0.8795,0.9944,1.1688,
